Country Code,Country Name,Year,Population
FSM,"Micronesia, Fed. Sts.",1985,85641.0
GAB,Gabon,1985,827107.0
GBR,United Kingdom,1985,56550268.0
GEO,Georgia,1985,4662900.0
GHA,Ghana,1985,12783617.0
GIB,Gibraltar,1985,29151.0
GIN,Guinea,1985,5470716.0
GMB,"Gambia, The",1985,755791.0
GNB,Guinea-Bissau,1985,872163.0
GNQ,Equatorial Guinea,1985,352116.0
GRC,Greece,1985,9934300.0
GRD,Grenada,1985,99953.0
GRL,Greenland,1985,53200.0
GTM,Guatemala,1985,7884034.0
GUM,Guam,1985,116576.0
GUY,Guyana,1985,770439.0
HIC,High income,1985,966563677.0
HKG,"Hong Kong SAR, China",1985,5456200.0
HND,Honduras,1985,4281167.0
HPC,Heavily indebted poor countries (HIPC),1985,307980326.0
HRV,Croatia,1985,4701417.0
HTI,Haiti,1985,6337275.0
HUN,Hungary,1985,10648713.0
IBD,IBRD only,1985,3175484847.0
IBT,IDA & IBRD total,1985,3902131693.0
IDA,IDA total,1985,726646846.0
IDB,IDA blend,1985,240860675.0
IDN,Indonesia,1985,164982452.0
IDX,IDA only,1985,485786171.0
IMN,Isle of Man,1985,64277.0
IND,India,1985,784360012.0
IRL,Ireland,1985,3538082.0
IRN,"Iran, Islamic Rep.",1985,47347197.0
IRQ,Iraq,1985,15555807.0
ISL,Iceland,1985,241405.0
ISR,Israel,1985,4233000.0
ITA,Italy,1985,56593071.0
JAM,Jamaica,1985,2335510.0
JOR,Jordan,1985,2900055.0
JPN,Japan,1985,120837000.0
KAZ,Kazakhstan,1985,15665594.0
KEN,Kenya,1985,19877078.0
KGZ,Kyrgyz Republic,1985,3990300.0
KHM,Cambodia,1985,7714894.0
KIR,Kiribati,1985,63989.0
KNA,St. Kitts and Nevis,1985,41874.0
KOR,"Korea, Rep.",1985,40805744.0
LAC,Latin America & Caribbean (excluding high income),1985,362854776.0
LAO,Lao PDR,1985,3687889.0
LBN,Lebanon,1985,2651992.0
LBR,Liberia,1985,2145756.0
LBY,Libya,1985,3873781.0
LCA,St. Lucia,1985,126246.0
LCN,Latin America & Caribbean,1985,400974913.0
LDC,Least developed countries: UN classification,1985,443491299.0
LIC,Low income,1985,254622410.0
LIE,Liechtenstein,1985,27286.0
LKA,Sri Lanka,1985,16176282.0
LMC,Lower middle income,1985,1791342151.0
LMY,Low & middle income,1985,3855293544.0
LSO,Lesotho,1985,1526132.0
LTE,Late-demographic dividend,1985,1715762768.0
LTU,Lithuania,1985,3544543.0
LUX,Luxembourg,1985,366706.0
LVA,Latvia,1985,2578873.0
MAC,"Macao SAR, China",1985,283490.0
MAF,St. Martin (French part),1985,11066.0
MAR,Morocco,1985,22499111.0
MCO,Monaco,1985,28836.0
MDA,Moldova,1985,2867878.0
MDG,Madagascar,1985,10063493.0
MDV,Maldives,1985,189540.0
MEA,Middle East & North Africa,1985,217572797.0
MEX,Mexico,1985,75983486.0
MHL,Marshall Islands,1985,38331.0
MIC,Middle income,1985,3600671134.0
MKD,North Macedonia,1985,1981536.0
MLI,Mali,1985,7831888.0
MLT,Malta,1985,336452.0
MMR,Myanmar,1985,37977087.0
MNA,Middle East & North Africa (excluding high income),1985,194494177.0
MNE,Montenegro,1985,605398.0
MNG,Mongolia,1985,1921889.0
MNP,Northern Mariana Islands,1985,28719.0
MOZ,Mozambique,1985,12764385.0
MRT,Mauritania,1985,1780033.0
MUS,Mauritius,1985,1020528.0
MWI,Malawi,1985,7268271.0
MYS,Malaysia,1985,15598924.0
NAC,North America,1985,263823014.0
NAM,Namibia,1985,1198149.0
NCL,New Caledonia,1985,154450.0
NER,Niger,1985,6915994.0
NGA,Nigeria,1985,83562776.0
NIC,Nicaragua,1985,3734343.0
NLD,Netherlands,1985,14491632.0
NOR,Norway,1985,4152516.0
NPL,Nepal,1985,16858315.0
NRU,Nauru,1985,8501.0
NZL,New Zealand,1985,3247100.0
OED,OECD members,1985,1062613469.0
OMN,Oman,1985,1498413.0
OSS,Other small states,1985,15347574.0
PAK,Pakistan,1985,92191505.0
PAN,Panama,1985,2219200.0
PER,Peru,1985,19772871.0
PHL,Philippines,1985,54275836.0
PLW,Palau,1985,13534.0
PNG,Papua New Guinea,1985,4081022.0
POL,Poland,1985,37201885.0
PRE,Pre-demographic dividend,1985,362177648.0
PRI,Puerto Rico,1985,3377000.0
PRK,"Korea, Dem. People's Rep.",1985,18877226.0
PRT,Portugal,1985,10023613.0
PRY,Paraguay,1985,3676206.0
PSS,Pacific island small states,1985,1584644.0
PST,Post-demographic dividend,1985,936241263.0
PYF,French Polynesia,1985,177024.0
QAT,Qatar,1985,370886.0
ROU,Romania,1985,22732999.0
RUS,Russian Federation,1985,143858000.0
RWA,Rwanda,1985,6146884.0
SAS,South Asia,1985,1012942302.0
SAU,Saudi Arabia,1985,13118998.0
SDN,Sudan,1985,17210182.0
SEN,Senegal,1985,6471329.0
SGP,Singapore,1985,2735957.0
SLB,Solomon Islands,1985,270787.0
SLE,Sierra Leone,1985,3805304.0
SLV,El Salvador,1985,4936803.0
SMR,San Marino,1985,22794.0
SOM,Somalia,1985,6648628.0
SRB,Serbia,1985,7504000.0
SSA,Sub-Saharan Africa (excluding high income),1985,441922760.0
SSD,South Sudan,1985,5220748.0
SSF,Sub-Saharan Africa,1985,441988004.0
SST,Small states,1985,22740424.0
STP,Sao Tome and Principe,1985,104926.0
SUR,Suriname,1985,368636.0
SVK,Slovak Republic,1985,5161768.0
SVN,Slovenia,1985,1941641.0
SWE,Sweden,1985,8350386.0
SWZ,Eswatini,1985,699077.0
SXM,Sint Maarten (Dutch part),1985,19127.0
SYC,Seychelles,1985,65244.0
SYR,Syrian Arab Republic,1985,10648633.0
TCA,Turks and Caicos Islands,1985,9974.0
TCD,Chad,1985,5095400.0
TEA,East Asia & Pacific (IDA & IBRD countries),1985,1456445331.0
TEC,Europe & Central Asia (IDA & IBRD countries),1985,409642788.0
TGO,Togo,1985,3252997.0
THA,Thailand,1985,52026901.0
TJK,Tajikistan,1985,4537820.0
TKM,Turkmenistan,1985,3244024.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1985,386619091.0
TLS,Timor-Leste,1985,657061.0
TMN,Middle East & North Africa (IDA & IBRD countries),1985,194494177.0
TON,Tonga,1985,93896.0
TSA,South Asia (IDA & IBRD),1985,1012942302.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1985,441988004.0
TTO,Trinidad and Tobago,1985,1170296.0
TUN,Tunisia,1985,7329590.0
TUR,Turkey,1985,49133928.0
TUV,Tuvalu,1985,8211.0
TZA,Tanzania,1985,21633799.0
UGA,Uganda,1985,14559357.0
UKR,Ukraine,1985,50917000.0
UMC,Upper middle income,1985,1809328983.0
URY,Uruguay,1985,3011519.0
USA,United States,1985,237924000.0
UZB,Uzbekistan,1985,18061283.0
VCT,St. Vincent and the Grenadines,1985,104503.0
VEN,"Venezuela, RB",1985,17319513.0
VGB,British Virgin Islands,1985,13951.0
VIR,Virgin Islands (U.S.),1985,100760.0
VNM,Vietnam,1985,60896732.0
VUT,Vanuatu,1985,129989.0
WLD,World,1985,4839176734.0
WSM,Samoa,1985,159995.0
XKX,Kosovo,1985,1682000.0
YEM,"Yemen, Rep.",1985,9572170.0
ZAF,South Africa,1985,32678876.0
ZMB,Zambia,1985,6923148.0
ZWE,Zimbabwe,1985,8877489.0
ARU,Aruba,1986,62645.0
AFE,Africa Eastern and Southern,1986,271050065.0
AFG,Afghanistan,1986,11736177.0
AFW,Africa Western and Central,1986,183785612.0
AGO,Angola,1986,10320116.0
ALB,Albania,1986,3022635.0
AND,Andorra,1986,46520.0
ARB,Arab World,1986,197338140.0
ARE,United Arab Emirates,1986,1446386.0
ARG,Argentina,1986,30698964.0
ARM,Armenia,1986,3392264.0
ASM,American Samoa,1986,41114.0
ATG,Antigua and Barbuda,1986,61754.0
AUS,Australia,1986,16018400.0
AUT,Austria,1986,7569794.0
AZE,Azerbaijan,1986,6778631.0
BDI,Burundi,1986,4886745.0
BEL,Belgium,1986,9861823.0
BEN,Benin,1986,4404504.0
BFA,Burkina Faso,1986,7930689.0
BGD,Bangladesh,1986,93187593.0
BGR,Bulgaria,1986,8958171.0
BHR,Bahrain,1986,433478.0
BHS,"Bahamas, The",1986,239020.0
BIH,Bosnia and Herzegovina,1986,4435925.0
BLR,Belarus,1986,10043000.0
BLZ,Belize,1986,169569.0
BMU,Bermuda,1986,57382.0
BOL,Bolivia,1986,6309129.0
BRA,Brazil,1986,138108915.0
BRB,Barbados,1986,257117.0
BRN,Brunei Darussalam,1986,230917.0
BTN,Bhutan,1986,478683.0
BWA,Botswana,1986,1110948.0
CAF,Central African Republic,1986,2597765.0
CAN,Canada,1986,26100278.0
CEB,Central Europe and the Baltics,1986,109824166.0
CHE,Switzerland,1986,6504124.0
CHI,Channel Islands,1986,135242.0
CHL,Chile,1986,12445833.0
CHN,China,1986,1066790000.0
CIV,Cote d'Ivoire,1986,10307268.0
CMR,Cameroon,1986,10395481.0
COD,"Congo, Dem. Rep.",1986,30683877.0
COG,"Congo, Rep.",1986,2112359.0
COL,Colombia,1986,30572479.0
COM,Comoros,1986,365765.0
CPV,Cabo Verde,1986,316613.0
CRI,Costa Rica,1986,2810245.0
CSS,Caribbean small states,1986,5855445.0
CUB,Cuba,1986,10183894.0
CUW,Curacao,1986,152662.0
CYM,Cayman Islands,1986,20426.0
CYP,Cyprus,1986,712335.0
CZE,Czech Republic,1986,10342227.0
DEU,Germany,1986,77720436.0
DJI,Djibouti,1986,454359.0
DMA,Dominica,1986,72531.0
DNK,Denmark,1986,5120534.0
DOM,Dominican Republic,1986,6596967.0
DZA,Algeria,1986,23102386.0
EAP,East Asia & Pacific (excluding high income),1986,1500310495.0
EAR,Early-demographic dividend,1986,1847526576.0
EAS,East Asia & Pacific,1986,1710979840.0
ECA,Europe & Central Asia (excluding high income),1986,371479741.0
ECS,Europe & Central Asia,1986,822470047.0
ECU,Ecuador,1986,9292481.0
EGY,"Egypt, Arab Rep.",1986,50602360.0
EMU,Euro area,1986,306640636.0
ESP,Spain,1986,38584624.0
EST,Estonia,1986,1540190.0
ETH,Ethiopia,1986,41965696.0
EUU,European Union,1986,415076367.0
FCS,Fragile and conflict affected situations,1986,397235010.0
FIN,Finland,1986,4918154.0
FJI,Fiji,1986,718642.0
FRA,France,1986,56976126.0
FRO,Faroe Islands,1986,45812.0
FSM,"Micronesia, Fed. Sts.",1986,87904.0
GAB,Gabon,1986,850052.0
GBR,United Kingdom,1986,56681396.0
GEO,Georgia,1986,4704500.0
GHA,Ghana,1986,13164839.0
GIB,Gibraltar,1986,29096.0
GIN,Guinea,1986,5629420.0
GMB,"Gambia, The",1986,791141.0
GNB,Guinea-Bissau,1986,892530.0
GNQ,Equatorial Guinea,1986,369024.0
GRC,Greece,1986,9967213.0
GRD,Grenada,1986,100183.0
GRL,Greenland,1986,53500.0
GTM,Guatemala,1986,8104921.0
GUM,Guam,1986,119228.0
GUY,Guyana,1986,764447.0
HIC,High income,1986,973188301.0
HKG,"Hong Kong SAR, China",1986,5524600.0
HND,Honduras,1986,4410270.0
HPC,Heavily indebted poor countries (HIPC),1986,316358167.0
HRV,Croatia,1986,4721446.0
HTI,Haiti,1986,6478537.0
HUN,Hungary,1986,10630564.0
IBD,IBRD only,1986,3234352999.0
IBT,IDA & IBRD total,1986,3981206664.0
IDA,IDA total,1986,746853665.0
IDB,IDA blend,1986,248127780.0
IDN,Indonesia,1986,168374287.0
IDX,IDA only,1986,498725885.0
IMN,Isle of Man,1986,65200.0
IND,India,1986,801975250.0
IRL,Ireland,1986,3539690.0
IRN,"Iran, Islamic Rep.",1986,49260263.0
IRQ,Iraq,1986,15909764.0
ISL,Iceland,1986,243180.0
ISR,Israel,1986,4299000.0
ITA,Italy,1986,56596155.0
JAM,Jamaica,1986,2358165.0
JOR,Jordan,1986,3015294.0
JPN,Japan,1986,121482000.0
KAZ,Kazakhstan,1986,15852524.0
KEN,Kenya,1986,20622560.0
KGZ,Kyrgyz Republic,1986,4066500.0
KHM,Cambodia,1986,7960952.0
KIR,Kiribati,1986,65504.0
KNA,St. Kitts and Nevis,1986,41479.0
KOR,"Korea, Rep.",1986,41213674.0
LAC,Latin America & Caribbean (excluding high income),1986,370346031.0
LAO,Lao PDR,1986,3794204.0
LBN,Lebanon,1986,2660873.0
LBR,Liberia,1986,2158434.0
LBY,Libya,1986,3994601.0
LCA,St. Lucia,1986,128448.0
LCN,Latin America & Caribbean,1986,409183996.0
LDC,Least developed countries: UN classification,1986,455193679.0
LIC,Low income,1986,261201749.0
LIE,Liechtenstein,1986,27552.0
LKA,Sri Lanka,1986,16408861.0
LMC,Lower middle income,1986,1834732208.0
LMY,Low & middle income,1986,3933787633.0
LSO,Lesotho,1986,1561687.0
LTE,Late-demographic dividend,1986,1741726104.0
LTU,Lithuania,1986,3578914.0
LUX,Luxembourg,1986,368355.0
LVA,Latvia,1986,2599892.0
MAC,"Macao SAR, China",1986,295597.0
MAF,St. Martin (French part),1986,14561.0
MAR,Morocco,1986,22980334.0
MCO,Monaco,1986,29050.0
MDA,Moldova,1986,2893584.0
MDG,Madagascar,1986,10352117.0
MDV,Maldives,1986,196262.0
MEA,Middle East & North Africa,1986,224549836.0
MEX,Mexico,1986,77599105.0
MHL,Marshall Islands,1986,40212.0
MIC,Middle income,1986,3672585884.0
MKD,North Macedonia,1986,1987538.0
MLI,Mali,1986,7952863.0
MLT,Malta,1986,342121.0
MMR,Myanmar,1986,38698484.0
MNA,Middle East & North Africa (excluding high income),1986,200443463.0
MNE,Montenegro,1986,607711.0
MNG,Mongolia,1986,1976313.0
MNP,Northern Mariana Islands,1986,32377.0
MOZ,Mozambique,1986,12808566.0
MRT,Mauritania,1986,1829678.0
MUS,Mauritius,1986,1028360.0
MWI,Malawi,1986,7666390.0
MYS,Malaysia,1986,16043736.0
NAC,North America,1986,266290660.0
NAM,Namibia,1986,1239923.0
NCL,New Caledonia,1986,157350.0
NER,Niger,1986,7118885.0
NGA,Nigeria,1986,85766396.0
NIC,Nicaragua,1986,3823133.0
NLD,Netherlands,1986,14572278.0
NOR,Norway,1986,4167354.0
NPL,Nepal,1986,17239677.0
NRU,Nauru,1986,8679.0
NZL,New Zealand,1986,3246300.0
OED,OECD members,1986,1071150369.0
OMN,Oman,1986,1561180.0
OSS,Other small states,1986,15754491.0
PAK,Pakistan,1986,95215375.0
PAN,Panama,1986,2268500.0
PER,Peru,1986,20230385.0
PHL,Philippines,1986,55755346.0
PLW,Palau,1986,13835.0
PNG,Papua New Guinea,1986,4186499.0
POL,Poland,1986,37456119.0
PRE,Pre-demographic dividend,1986,371878713.0
PRI,Puerto Rico,1986,3409554.0
PRK,"Korea, Dem. People's Rep.",1986,19156791.0
PRT,Portugal,1986,10032734.0
PRY,Paraguay,1986,3783074.0
PSS,Pacific island small states,1986,1609572.0
PST,Post-demographic dividend,1986,941376248.0
PYF,French Polynesia,1986,181807.0
QAT,Qatar,1986,397739.0
ROU,Romania,1986,22836841.0
RUS,Russian Federation,1986,144894000.0
RWA,Rwanda,1986,6443748.0
SAS,South Asia,1986,1036437878.0
SAU,Saudi Arabia,1986,13794167.0
SDN,Sudan,1986,17757494.0
SEN,Senegal,1986,6670665.0
SGP,Singapore,1986,2733373.0
SLB,Solomon Islands,1986,278834.0
SLE,Sierra Leone,1986,3916685.0
SLV,El Salvador,1986,5002339.0
SMR,San Marino,1986,23046.0
SOM,Somalia,1986,6736751.0
SRB,Serbia,1986,7536000.0
SSA,Sub-Saharan Africa (excluding high income),1986,454770025.0
SSD,South Sudan,1986,5328167.0
SSF,Sub-Saharan Africa,1986,454835677.0
SST,Small states,1986,23219508.0
STP,Sao Tome and Principe,1986,107429.0
SUR,Suriname,1986,374133.0
SVK,Slovak Republic,1986,5193838.0
SVN,Slovenia,1986,1965964.0
SWE,Sweden,1986,8369829.0
SWZ,Eswatini,1986,723599.0
SXM,Sint Maarten (Dutch part),1986,21028.0
SYC,Seychelles,1986,65652.0
SYR,Syrian Arab Republic,1986,11004273.0
TCA,Turks and Caicos Islands,1986,10365.0
TCD,Chad,1986,5247281.0
TEA,East Asia & Pacific (IDA & IBRD countries),1986,1481135104.0
TEC,Europe & Central Asia (IDA & IBRD countries),1986,413657306.0
TGO,Togo,1986,3363040.0
THA,Thailand,1986,52980105.0
TJK,Tajikistan,1986,4687328.0
TKM,Turkmenistan,1986,3324462.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1986,394697236.0
TLS,Timor-Leste,1986,671747.0
TMN,Middle East & North Africa (IDA & IBRD countries),1986,200443463.0
TON,Tonga,1986,94081.0
TSA,South Asia (IDA & IBRD),1986,1036437878.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1986,454835677.0
TTO,Trinidad and Tobago,1986,1183382.0
TUN,Tunisia,1986,7517854.0
TUR,Turkey,1986,50128548.0
TUV,Tuvalu,1986,8341.0
TZA,Tanzania,1986,22296282.0
UGA,Uganda,1986,15070319.0
UKR,Ukraine,1986,51097000.0
UMC,Upper middle income,1986,1837853676.0
URY,Uruguay,1986,3030651.0
USA,United States,1986,240133000.0
UZB,Uzbekistan,1986,18515579.0
VCT,St. Vincent and the Grenadines,1986,105217.0
VEN,"Venezuela, RB",1986,17772000.0
VGB,British Virgin Islands,1986,14646.0
VIR,Virgin Islands (U.S.),1986,100842.0
VNM,Vietnam,1986,62293859.0
VUT,Vanuatu,1986,132988.0
WLD,World,1986,4924747934.0
WSM,Samoa,1986,160552.0
XKX,Kosovo,1986,1717000.0
YEM,"Yemen, Rep.",1986,9941102.0
ZAF,South Africa,1986,33495956.0
ZMB,Zambia,1986,7146965.0
ZWE,Zimbabwe,1986,9200150.0
ARU,Aruba,1987,61838.0
AFE,Africa Eastern and Southern,1987,279184536.0
AFG,Afghanistan,1987,11604538.0
AFW,Africa Western and Central,1987,188868567.0
AGO,Angola,1987,10689247.0
ALB,Albania,1987,3083605.0
AND,Andorra,1987,48459.0
ARB,Arab World,1987,203084958.0
ARE,United Arab Emirates,1987,1533526.0
ARG,Argentina,1987,31184411.0
ARM,Armenia,1987,3451947.0
ASM,American Samoa,1987,42741.0
ATG,Antigua and Barbuda,1987,61713.0
AUS,Australia,1987,16263900.0
AUT,Austria,1987,7574586.0
AZE,Azerbaijan,1987,6893486.0
BDI,Burundi,1987,5027143.0
BEL,Belgium,1987,9870234.0
BEN,Benin,1987,4535262.0
BFA,Burkina Faso,1987,8140080.0
BGD,Bangladesh,1987,95671159.0
BGR,Bulgaria,1987,8971359.0
BHR,Bahrain,1987,448981.0
BHS,"Bahamas, The",1987,243265.0
BIH,Bosnia and Herzegovina,1987,4479516.0
BLR,Belarus,1987,10111000.0
BLZ,Belize,1987,174333.0
BMU,Bermuda,1987,57849.0
BOL,Bolivia,1987,6442824.0
BRA,Brazil,1987,140891606.0
BRB,Barbados,1987,258012.0
BRN,Brunei Darussalam,1987,237565.0
BTN,Bhutan,1987,494313.0
BWA,Botswana,1987,1154904.0
CAF,Central African Republic,1987,2646836.0
CAN,Canada,1987,26446601.0
CEB,Central Europe and the Baltics,1987,110296425.0
CHE,Switzerland,1987,6545106.0
CHI,Channel Islands,1987,136762.0
CHL,Chile,1987,12642917.0
CHN,China,1987,1084035000.0
CIV,Cote d'Ivoire,1987,10698188.0
CMR,Cameroon,1987,10731058.0
COD,"Congo, Dem. Rep.",1987,31528702.0
COG,"Congo, Rep.",1987,2171319.0
COL,Colombia,1987,31195417.0
COM,Comoros,1987,376647.0
CPV,Cabo Verde,1987,321137.0
CRI,Costa Rica,1987,2884856.0
CSS,Caribbean small states,1987,5894820.0
CUB,Cuba,1987,10286645.0
CUW,Curacao,1987,151456.0
CYM,Cayman Islands,1987,21539.0
CYP,Cyprus,1987,723384.0
CZE,Czech Republic,1987,10347318.0
DEU,Germany,1987,77839920.0
DJI,Djibouti,1987,490337.0
DMA,Dominica,1987,71842.0
DNK,Denmark,1987,5127024.0
DOM,Dominican Republic,1987,6729930.0
DZA,Algeria,1987,23774287.0
EAP,East Asia & Pacific (excluding high income),1987,1526774417.0
EAR,Early-demographic dividend,1987,1892336352.0
EAS,East Asia & Pacific,1987,1739049562.0
ECA,Europe & Central Asia (excluding high income),1987,375227253.0
ECS,Europe & Central Asia,1987,827505281.0
ECU,Ecuador,1987,9522362.0
EGY,"Egypt, Arab Rep.",1987,51991696.0
EMU,Euro area,1987,307488377.0
ESP,Spain,1987,38684815.0
EST,Estonia,1987,1552221.0
ETH,Ethiopia,1987,43329238.0
EUU,European Union,1987,416301843.0
FCS,Fragile and conflict affected situations,1987,406892515.0
FIN,Finland,1987,4932123.0
FJI,Fiji,1987,721776.0
FRA,France,1987,57302642.0
FRO,Faroe Islands,1987,46340.0
FSM,"Micronesia, Fed. Sts.",1987,89985.0
GAB,Gabon,1987,873871.0
GBR,United Kingdom,1987,56802050.0
GEO,Georgia,1987,4743500.0
GHA,Ghana,1987,13552021.0
GIB,Gibraltar,1987,29114.0
GIN,Guinea,1987,5801323.0
GMB,"Gambia, The",1987,831011.0
GNB,Guinea-Bissau,1987,912755.0
GNQ,Equatorial Guinea,1987,382977.0
GRC,Greece,1987,10000595.0
GRD,Grenada,1987,99425.0
GRL,Greenland,1987,54100.0
GTM,Guatemala,1987,8332446.0
GUM,Guam,1987,121923.0
GUY,Guyana,1987,757451.0
HIC,High income,1987,979874901.0
HKG,"Hong Kong SAR, China",1987,5580500.0
HND,Honduras,1987,4542218.0
HPC,Heavily indebted poor countries (HIPC),1987,325095129.0
HRV,Croatia,1987,4739745.0
HTI,Haiti,1987,6618742.0
HUN,Hungary,1987,10612741.0
IBD,IBRD only,1987,3294789920.0
IBT,IDA & IBRD total,1987,4062409031.0
IDA,IDA total,1987,767619111.0
IDB,IDA blend,1987,255551895.0
IDN,Indonesia,1987,171702756.0
IDX,IDA only,1987,512067216.0
IMN,Isle of Man,1987,66476.0
IND,India,1987,819682095.0
IRL,Ireland,1987,3540057.0
IRN,"Iran, Islamic Rep.",1987,51193782.0
IRQ,Iraq,1987,16257072.0
ISL,Iceland,1987,245859.0
ISR,Israel,1987,4369000.0
ITA,Italy,1987,56601931.0
JAM,Jamaica,1987,2375400.0
JOR,Jordan,1987,3131800.0
JPN,Japan,1987,122069000.0
KAZ,Kazakhstan,1987,16039253.0
KEN,Kenya,1987,21382111.0
KGZ,Kyrgyz Republic,1987,4144600.0
KHM,Cambodia,1987,8198082.0
KIR,Kiribati,1987,67244.0
KNA,St. Kitts and Nevis,1987,41041.0
KOR,"Korea, Rep.",1987,41621690.0
LAC,Latin America & Caribbean (excluding high income),1987,377806267.0
LAO,Lao PDR,1987,3905530.0
LBN,Lebanon,1987,2667957.0
LBR,Liberia,1987,2153312.0
LBY,Libya,1987,4109717.0
LCA,St. Lucia,1987,130868.0
LCN,Latin America & Caribbean,1987,417376183.0
LDC,Least developed countries: UN classification,1987,467290486.0
LIC,Low income,1987,268084615.0
LIE,Liechtenstein,1987,27835.0
LKA,Sri Lanka,1987,16643956.0
LMC,Lower middle income,1987,1878529520.0
LMY,Low & middle income,1987,4014448614.0
LSO,Lesotho,1987,1596395.0
LTE,Late-demographic dividend,1987,1769123601.0
LTU,Lithuania,1987,3616367.0
LUX,Luxembourg,1987,370750.0
LVA,Latvia,1987,2626583.0
MAC,"Macao SAR, China",1987,308181.0
MAF,St. Martin (French part),1987,19274.0
MAR,Morocco,1987,23447256.0
MCO,Monaco,1987,29156.0
MDA,Moldova,1987,2918487.0
MDG,Madagascar,1987,10647753.0
MDV,Maldives,1987,203024.0
MEA,Middle East & North Africa,1987,231570125.0
MEX,Mexico,1987,79200081.0
MHL,Marshall Islands,1987,42168.0
MIC,Middle income,1987,3746363999.0
MKD,North Macedonia,1987,1992278.0
MLI,Mali,1987,8062216.0
MLT,Malta,1987,344485.0
MMR,Myanmar,1987,39404350.0
MNA,Middle East & North Africa (excluding high income),1987,206447529.0
MNE,Montenegro,1987,608144.0
MNG,Mongolia,1987,2033351.0
MNP,Northern Mariana Islands,1987,36371.0
MOZ,Mozambique,1987,12786353.0
MRT,Mauritania,1987,1879756.0
MUS,Mauritius,1987,1036082.0
MWI,Malawi,1987,8141140.0
MYS,Malaysia,1987,16522004.0
NAC,North America,1987,268793450.0
NAM,Namibia,1987,1286796.0
NCL,New Caledonia,1987,160500.0
NER,Niger,1987,7328934.0
NGA,Nigeria,1987,88048029.0
NIC,Nicaragua,1987,3909672.0
NLD,Netherlands,1987,14665037.0
NOR,Norway,1987,4186905.0
NPL,Nepal,1987,17623697.0
NRU,Nauru,1987,8868.0
NZL,New Zealand,1987,3274400.0
OED,OECD members,1987,1079711152.0
OMN,Oman,1987,1619871.0
OSS,Other small states,1987,16180206.0
PAK,Pakistan,1987,98285762.0
PAN,Panama,1987,2318259.0
PER,Peru,1987,20691285.0
PHL,Philippines,1987,57263835.0
PLW,Palau,1987,14121.0
PNG,Papua New Guinea,1987,4292575.0
POL,Poland,1987,37668045.0
PRE,Pre-demographic dividend,1987,381918442.0
PRI,Puerto Rico,1987,3441850.0
PRK,"Korea, Dem. People's Rep.",1987,19431992.0
PRT,Portugal,1987,10030031.0
PRY,Paraguay,1987,3891725.0
PSS,Pacific island small states,1987,1630869.0
PST,Post-demographic dividend,1987,946671291.0
PYF,French Polynesia,1987,186588.0
QAT,Qatar,1987,422154.0
ROU,Romania,1987,22949430.0
RUS,Russian Federation,1987,145908000.0
RWA,Rwanda,1987,6779981.0
SAS,South Asia,1987,1060208544.0
SAU,Saudi Arabia,1987,14445663.0
SDN,Sudan,1987,18303430.0
SEN,Senegal,1987,6875746.0
SGP,Singapore,1987,2774789.0
SLB,Solomon Islands,1987,286871.0
SLE,Sierra Leone,1987,4038154.0
SLV,El Salvador,1987,5067531.0
SMR,San Marino,1987,23297.0
SOM,Somalia,1987,6862267.0
SRB,Serbia,1987,7558000.0
SSA,Sub-Saharan Africa (excluding high income),1987,467984604.0
SSD,South Sudan,1987,5419808.0
SSF,Sub-Saharan Africa,1987,468053103.0
SST,Small states,1987,23705895.0
STP,Sao Tome and Principe,1987,110259.0
SUR,Suriname,1987,381033.0
SVK,Slovak Republic,1987,5222840.0
SVN,Slovenia,1987,1989776.0
SWE,Sweden,1987,8397804.0
SWZ,Eswatini,1987,748634.0
SXM,Sint Maarten (Dutch part),1987,23157.0
SYC,Seychelles,1987,68499.0
SYR,Syrian Arab Republic,1987,11360848.0
TCA,Turks and Caicos Islands,1987,10717.0
TCD,Chad,1987,5412844.0
TEA,East Asia & Pacific (IDA & IBRD countries),1987,1507322673.0
TEC,Europe & Central Asia (IDA & IBRD countries),1987,417635043.0
TGO,Togo,1987,3471738.0
THA,Thailand,1987,53945872.0
TJK,Tajikistan,1987,4843997.0
TKM,Turkmenistan,1987,3407310.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1987,402742139.0
TLS,Timor-Leste,1987,686475.0
TMN,Middle East & North Africa (IDA & IBRD countries),1987,206447529.0
TON,Tonga,1987,94318.0
TSA,South Asia (IDA & IBRD),1987,1060208544.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1987,468053103.0
TTO,Trinidad and Tobago,1987,1194532.0
TUN,Tunisia,1987,7700733.0
TUR,Turkey,1987,51100930.0
TUV,Tuvalu,1987,8481.0
TZA,Tanzania,1987,22971208.0
UGA,Uganda,1987,15612754.0
UKR,Ukraine,1987,51293000.0
UMC,Upper middle income,1987,1867834479.0
URY,Uruguay,1987,3049581.0
USA,United States,1987,242289000.0
UZB,Uzbekistan,1987,18976411.0
VCT,St. Vincent and the Grenadines,1987,105905.0
VEN,"Venezuela, RB",1987,18232733.0
VGB,British Virgin Islands,1987,15390.0
VIR,Virgin Islands (U.S.),1987,100901.0
