Primary Key,Country Code,Country Name,Year,Population
8172,CSS,Caribbean small states,1991,6058334
8173,CUB,Cuba,1991,10673534
8174,CUW,Curacao,1991,144403
8175,CYM,Cayman Islands,1991,26540
8176,CYP,Cyprus,1991,783121
8177,CZE,Czech Republic,1991,10308578
8178,DEU,Germany,1991,80013896
8179,DJI,Djibouti,1991,606843
8180,DMA,Dominica,1991,70377
8181,DNK,Denmark,1991,5154298
8182,DOM,Dominican Republic,1991,7270413
8183,DZA,Algeria,1991,26400468
8184,EAP,East Asia & Pacific (excluding high income),1991,1629631622
8185,EAR,Early-demographic dividend,1991,2073591177
8186,EAS,East Asia & Pacific,1991,1848265154
8187,ECA,Europe & Central Asia (excluding high income),1991,386438145
8188,ECS,Europe & Central Asia,1991,845399658
8189,ECU,Ecuador,1991,10472476
8190,EGY,"Egypt, Arab Rep.",1991,57424552
8191,EMU,Euro area,1991,312708132
8192,ESP,Spain,1991,38966376
8193,EST,Estonia,1991,1561314
8194,ETH,Ethiopia,1991,49609976
8195,EUU,European Union,1991,421730520
8196,FCS,Fragile and conflict affected situations,1991,453319569
8197,FIN,Finland,1991,5013740
8198,FJI,Fiji,1991,735398
8199,FRA,France,1991,58559309
8200,FRO,Faroe Islands,1991,47123
8201,FSM,"Micronesia, Fed. Sts.",1991,98779
8202,GAB,Gabon,1991,975785
8203,GBR,United Kingdom,1991,57424897
8204,GEO,Georgia,1991,4835900
8205,GHA,Ghana,1991,15207360
8206,GIB,Gibraltar,1991,29021
8207,GIN,Guinea,1991,6534936
8208,GMB,"Gambia, The",1991,992671
8209,GNB,Guinea-Bissau,1991,997522
8210,GNQ,Equatorial Guinea,1991,432844
8211,GRC,Greece,1991,10319927
8212,GRD,Grenada,1991,96462
8213,GRL,Greenland,1991,55500
8214,GTM,Guatemala,1991,9296814
8215,GUM,Guam,1991,133553
8216,GUY,Guyana,1991,744477
8217,HIC,High income,1991,1010166079
8218,HKG,"Hong Kong SAR, China",1991,5752000
8219,HND,Honduras,1991,5098594
8220,HPC,Heavily indebted poor countries (HIPC),1991,364782214
8221,HRV,Croatia,1991,4689022
8222,HTI,Haiti,1991,7178611
8223,HUN,Hungary,1991,10373400
8224,IBD,IBRD only,1991,3529273394
8225,IBT,IDA & IBRD total,1991,4385564153
8226,IDA,IDA total,1991,856290759
8227,IDB,IDA blend,1991,286142541
8228,IDN,Indonesia,1991,184591897
8229,IDX,IDA only,1991,570148218
8230,IMN,Isle of Man,1991,70928
8231,IND,India,1991,891273202
8232,IRL,Ireland,1991,3534235
8233,IRN,"Iran, Islamic Rep.",1991,57679025
8234,IRQ,Iraq,1991,17889457
8235,ISL,Iceland,1991,257797
8236,ISR,Israel,1991,4949000
8237,ITA,Italy,1991,56758521
8238,JAM,Jamaica,1991,2439329
8239,JOR,Jordan,1991,3760493
8240,JPN,Japan,1991,123964000
8241,KAZ,Kazakhstan,1991,16451711
8242,KEN,Kenya,1991,24521714
8243,KGZ,Kyrgyz Republic,1991,4463600
8244,KHM,Cambodia,1991,9289298
8245,KIR,Kiribati,1991,73692
8246,KNA,St. Kitts and Nevis,1991,40381
8247,KOR,"Korea, Rep.",1991,43295704
8248,LAC,Latin America & Caribbean (excluding high income),1991,407394108
8249,LAO,Lao PDR,1991,4379234
8250,LBN,Lebanon,1991,2921700
8251,LBR,Liberia,1991,2040141
8252,LBY,Libya,1991,4544245
8253,LCA,St. Lucia,1991,140001
8254,LCN,Latin America & Caribbean,1991,449968703
8255,LDC,Least developed countries: UN classification,1991,520262436
8256,LIC,Low income,1991,299656373
8257,LIE,Liechtenstein,1991,29166
8258,LKA,Sri Lanka,1991,17535732
8259,LMC,Lower middle income,1991,2056479735
8260,LMY,Low & middle income,1991,4337877425
8261,LSO,Lesotho,1991,1742534
8262,LTE,Late-demographic dividend,1991,1872533228
8263,LTU,Lithuania,1991,3704134
8264,LUX,Luxembourg,1991,387000
8265,LVA,Latvia,1991,2650581
8266,MAC,"Macao SAR, China",1991,353623
8267,MAF,St. Martin (French part),1991,32441
8268,MAR,Morocco,1991,25260407
8269,MCO,Monaco,1991,29629
8270,MDA,Moldova,1991,2975523
8271,MDG,Madagascar,1991,11942809
8272,MDV,Maldives,1991,229743
8273,MEA,Middle East & North Africa,1991,261046286
8274,MEX,Mexico,1991,85512621
8275,MHL,Marshall Islands,1991,48403
8276,MIC,Middle income,1991,4038221052
8277,MKD,North Macedonia,1991,1993304
8278,MLI,Mali,1991,8635528
8279,MLT,Malta,1991,363845
8280,MMR,Myanmar,1991,41890192
8281,MNA,Middle East & North Africa (excluding high income),1991,232101413
8282,MNE,Montenegro,1991,607105
8283,MNG,Mongolia,1991,2217918
8284,MNP,Northern Mariana Islands,1991,46662
8285,MOZ,Mozambique,1991,13328029
8286,MRT,Mauritania,1991,2087914
8287,MUS,Mauritius,1991,1070266
8288,MWI,Malawi,1991,9600361
8289,MYS,Malaysia,1991,18519941
8290,NAC,North America,1991,281077441
8291,NAM,Namibia,1991,1476399
8292,NCL,New Caledonia,1991,175362
8293,NER,Niger,1991,8288739
8294,NGA,Nigeria,1991,97667632
8295,NIC,Nicaragua,1991,4267570
8296,NLD,Netherlands,1991,15069798
8297,NOR,Norway,1991,4261732
8298,NPL,Nepal,1991,19405506
8299,NRU,Nauru,1991,9766
8300,NZL,New Zealand,1991,3495100
8301,OED,OECD members,1991,1117820520
8302,OMN,Oman,1991,1893761
8303,OSS,Other small states,1991,17813808
8304,PAK,Pakistan,1991,110778655
8305,PAN,Panama,1991,2523115
8306,PER,Peru,1991,22522383
8307,PHL,Philippines,1991,63454785
8308,PLW,Palau,1991,15442
8309,PNG,Papua New Guinea,1991,4725543
8310,POL,Poland,1991,38246193
8311,PRE,Pre-demographic dividend,1991,427398546
8312,PRI,Puerto Rico,1991,3562110
8313,PRK,"Korea, Dem. People's Rep.",1991,20609151
8314,PRT,Portugal,1991,9960235
8315,PRY,Paraguay,1991,4334348
8316,PSS,Pacific island small states,1991,1721236
8317,PST,Post-demographic dividend,1991,970997843
8318,PYF,French Polynesia,1991,203716
8319,QAT,Qatar,1991,487354
8320,ROU,Romania,1991,23001155
8321,RUS,Russian Federation,1991,148394216
8322,RWA,Rwanda,1991,7083928
8323,SAS,South Asia,1991,1158655616
8324,SAU,Saudi Arabia,1991,16772695
8325,SDN,Sudan,1991,20891442
8326,SEN,Senegal,1991,7755503
8327,SGP,Singapore,1991,3135083
8328,SLB,Solomon Islands,1991,320781
8329,SLE,Sierra Leone,1991,4348663
8330,SLV,El Salvador,1991,5342190
8331,SMR,San Marino,1991,24454
8332,SOM,Somalia,1991,7274026
8333,SRB,Serbia,1991,7595636
8334,SSA,Sub-Saharan Africa (excluding high income),1991,523656521
8335,SSD,South Sudan,1991,5420179
8336,SSF,Sub-Saharan Africa,1991,523726960
8337,SST,Small states,1991,25593378
8338,STP,Sao Tome and Principe,1991,121949
8339,SUR,Suriname,1991,413009
8340,SVK,Slovak Republic,1991,5303294
8341,SVN,Slovenia,1991,1999429
8342,SWE,Sweden,1991,8617375
8343,SWZ,Eswatini,1991,845267
8344,SXM,Sint Maarten (Dutch part),1991,29852
8345,SYC,Seychelles,1991,70439
8346,SYR,Syrian Arab Republic,1991,12815400
8347,TCA,Turks and Caicos Islands,1991,12815
8348,TCD,Chad,1991,6157085
8349,TEA,East Asia & Pacific (IDA & IBRD countries),1991,1608998997
8350,TEC,Europe & Central Asia (IDA & IBRD countries),1991,429373360
8351,TGO,Togo,1991,3862998
8352,THA,Thailand,1991,57232471
8353,TJK,Tajikistan,1991,5400636
8354,TKM,Turkmenistan,1991,3789188
8355,TLA,Latin America & the Caribbean (IDA & IBRD countries),1991,434776652
8356,TLS,Timor-Leste,1991,759526
8357,TMN,Middle East & North Africa (IDA & IBRD countries),1991,230032568
8358,TON,Tonga,1991,95243
8359,TSA,South Asia (IDA & IBRD),1991,1158655616
8360,TSS,Sub-Saharan Africa (IDA & IBRD countries),1991,523726960
8361,TTO,Trinidad and Tobago,1991,1229108
8362,TUN,Tunisia,1991,8427851
8363,TUR,Turkey,1991,54840595
8364,TUV,Tuvalu,1991,9014
8365,TZA,Tanzania,1991,26056605
8366,UGA,Uganda,1991,17953534
8367,UKR,Ukraine,1991,52000500
8368,UMC,Upper middle income,1991,1981741317
8369,URY,Uruguay,1991,3131657
8370,USA,United States,1991,252981000
8371,UZB,Uzbekistan,1991,20952000
8372,VCT,St. Vincent and the Grenadines,1991,107772
8373,VEN,"Venezuela, RB",1991,20096314
8374,VGB,British Virgin Islands,1991,18007
8375,VIR,Virgin Islands (U.S.),1991,104807
8376,VNM,Vietnam,1991,69436956
8377,VUT,Vanuatu,1991,150718
8378,WLD,World,1991,5368139818
8379,WSM,Samoa,1991,164000
8380,XKX,Kosovo,1991,1898000
8381,YEM,"Yemen, Rep.",1991,12302127
8382,ZAF,South Africa,1991,37718952
8383,ZMB,Zambia,1991,8246662
8384,ZWE,Zimbabwe,1991,10681008
8385,ARU,Aruba,1992,68240
8386,AFE,Africa Eastern and Southern,1992,322270073
8387,AFG,Afghanistan,1992,14485543
8388,AFW,Africa Western and Central,1992,215976366
8389,AGO,Angola,1992,12657361
8390,ALB,Albania,1992,3247039
8391,AND,Andorra,1992,58882
8392,ARB,Arab World,1992,232956364
8393,ARE,United Arab Emirates,1992,2052892
8394,ARG,Argentina,1992,33529320
8395,ARM,Armenia,1992,3442820
8396,ASM,American Samoa,1992,49900
8397,ATG,Antigua and Barbuda,1992,64459
8398,AUS,Australia,1992,17495000
8399,AUT,Austria,1992,7840709
8400,AZE,Azerbaijan,1992,7382050
8401,BDI,Burundi,1992,5685569
8402,BEL,Belgium,1992,10045158
8403,BEN,Benin,1992,5331805
8404,BFA,Burkina Faso,1992,9297110
8405,BGD,Bangladesh,1992,107983708
8406,BGR,Bulgaria,1992,8540164
8407,BHR,Bahrain,1992,523082
8408,BHS,"Bahamas, The",1992,266028
8409,BIH,Bosnia and Herzegovina,1992,4233673
8410,BLR,Belarus,1992,10216470
8411,BLZ,Belize,1992,194324
8412,BMU,Bermuda,1992,58595
8413,BOL,Bolivia,1992,7160917
8414,BRA,Brazil,1992,154259382
8415,BRB,Barbados,1992,262890
8416,BRN,Brunei Darussalam,1992,273888
8417,BTN,Bhutan,1992,534525
8418,BWA,Botswana,1992,1363541
8419,CAF,Central African Republic,1992,2959236
8420,CAN,Canada,1992,28371264
8421,CEB,Central Europe and the Baltics,1992,110111454
8422,CHE,Switzerland,1992,6875364
8423,CHI,Channel Islands,1992,142006
8424,CHL,Chile,1992,13719818
8425,CHN,China,1992,1164970000
8426,CIV,Cote d'Ivoire,1992,12812428
8427,CMR,Cameroon,1992,12499499
8428,COD,"Congo, Dem. Rep.",1992,37333917
8429,COG,"Congo, Rep.",1992,2489945
8430,COL,Colombia,1992,34422568
8431,COM,Comoros,1992,436454
8432,CPV,Cabo Verde,1992,355763
8433,CRI,Costa Rica,1992,3286525
8434,CSS,Caribbean small states,1992,6112784
8435,CUB,Cuba,1992,10736386
8436,CUW,Curacao,1992,143912
8437,CYM,Cayman Islands,1992,27784
8438,CYP,Cyprus,1992,800610
8439,CZE,Czech Republic,1992,10319123
8440,DEU,Germany,1992,80624598
8441,DJI,Djibouti,1992,615050
8442,DMA,Dominica,1992,70546
8443,DNK,Denmark,1992,5171370
8444,DOM,Dominican Republic,1992,7408339
8445,DZA,Algeria,1992,27028330
8446,EAP,East Asia & Pacific (excluding high income),1992,1652528279
8447,EAR,Early-demographic dividend,1992,2117785781
8448,EAS,East Asia & Pacific,1992,1872676768
8449,ECA,Europe & Central Asia (excluding high income),1992,388126100
8450,ECS,Europe & Central Asia,1992,848878429
8451,ECU,Ecuador,1992,10716131
8452,EGY,"Egypt, Arab Rep.",1992,58666812
8453,EMU,Euro area,1992,314162056
8454,ESP,Spain,1992,39157685
8455,EST,Estonia,1992,1533091
8456,ETH,Ethiopia,1992,51423591
8457,EUU,European Union,1992,422963890
8458,FCS,Fragile and conflict affected situations,1992,466482801
8459,FIN,Finland,1992,5041992
8460,FJI,Fiji,1992,744470
8461,FRA,France,1992,58851216
8462,FRO,Faroe Islands,1992,46746
8463,FSM,"Micronesia, Fed. Sts.",1992,101386
8464,GAB,Gabon,1992,1002573
8465,GBR,United Kingdom,1992,57580402
8466,GEO,Georgia,1992,4873500
8467,GHA,Ghana,1992,15653345
8468,GIB,Gibraltar,1992,28844
8469,GIN,Guinea,1992,6716032
8470,GMB,"Gambia, The",1992,1027476
8471,GNB,Guinea-Bissau,1992,1020353
8472,GNQ,Equatorial Guinea,1992,447269
8473,GRC,Greece,1992,10399061
8474,GRD,Grenada,1992,97161
8475,GRL,Greenland,1992,55300
8476,GTM,Guatemala,1992,9544055
8477,GUM,Guam,1992,136693
8478,GUY,Guyana,1992,748596
8479,HIC,High income,1992,1016513603
8480,HKG,"Hong Kong SAR, China",1992,5800500
8481,HND,Honduras,1992,5244677
8482,HPC,Heavily indebted poor countries (HIPC),1992,376055877
8483,HRV,Croatia,1992,4575818
8484,HTI,Haiti,1992,7319491
8485,HUN,Hungary,1992,10369341
8486,IBD,IBRD only,1992,3583654056
8487,IBT,IDA & IBRD total,1992,4463428329
8488,IDA,IDA total,1992,879774273
8489,IDB,IDA blend,1992,293874928
8490,IDN,Indonesia,1992,187739786
8491,IDX,IDA only,1992,585899345
8492,IMN,Isle of Man,1992,71262
8493,IND,India,1992,909307018
8494,IRL,Ireland,1992,3558430
8495,IRN,"Iran, Islamic Rep.",1992,58780376
8496,IRQ,Iraq,1992,18402740
8497,ISL,Iceland,1992,261057
8498,ISR,Israel,1992,5123000
8499,ITA,Italy,1992,56797087
8500,JAM,Jamaica,1992,2461047
8501,JOR,Jordan,1992,3977667
8502,JPN,Japan,1992,124425000
8503,KAZ,Kazakhstan,1992,16439095
8504,KEN,Kenya,1992,25326080
8505,KGZ,Kyrgyz Republic,1992,4515400
8506,KHM,Cambodia,1992,9623899
8507,KIR,Kiribati,1992,74767
8508,KNA,St. Kitts and Nevis,1992,40691
8509,KOR,"Korea, Rep.",1992,43747962
8510,LAC,Latin America & Caribbean (excluding high income),1992,414713589
8511,LAO,Lao PDR,1992,4500346
8512,LBN,Lebanon,1992,3076133
8513,LBR,Liberia,1992,2001612
8514,LBY,Libya,1992,4650896
8515,LCA,St. Lucia,1992,141758
8516,LCN,Latin America & Caribbean,1992,458041493
8517,LDC,Least developed countries: UN classification,1992,534731004
8518,LIC,Low income,1992,308709029
8519,LIE,Liechtenstein,1992,29552
8520,LKA,Sri Lanka,1992,17736827
8521,LMC,Lower middle income,1992,2100111594
8522,LMY,Low & middle income,1992,4415505670
8523,LSO,Lesotho,1992,1782284
8524,LTE,Late-demographic dividend,1992,1892668417
8525,LTU,Lithuania,1992,3700114
8526,LUX,Luxembourg,1992,392175
8527,LVA,Latvia,1992,2614338
8528,MAC,"Macao SAR, China",1992,362308
8529,MAF,St. Martin (French part),1992,31816
8530,MAR,Morocco,1992,25711410
8531,MCO,Monaco,1992,29859
8532,MDA,Moldova,1992,2977130
8533,MDG,Madagascar,1992,12301338
8534,MDV,Maldives,1992,236271
8535,MEA,Middle East & North Africa,1992,265656639
8536,MEX,Mexico,1992,87075136
8537,MHL,Marshall Islands,1992,49242
8538,MIC,Middle income,1992,4106796641
8539,MKD,North Macedonia,1992,1988659
8540,MLI,Mali,1992,8850334
8541,MLT,Malta,1992,367618
8542,MMR,Myanmar,1992,42401686
8543,MNA,Middle East & North Africa (excluding high income),1992,237828686
8544,MNE,Montenegro,1992,608516
8545,MNG,Mongolia,1992,2243495
8546,MNP,Northern Mariana Islands,1992,46473
8547,MOZ,Mozambique,1992,13805999
8548,MRT,Mauritania,1992,2142645
8549,MUS,Mauritius,1992,1084441
8550,MWI,Malawi,1992,9685974
8551,MYS,Malaysia,1992,19002660
8552,NAC,North America,1992,284943859
8553,NAM,Namibia,1992,1516951
8554,NCL,New Caledonia,1992,179799
8555,NER,Niger,1992,8566773
8556,NGA,Nigeria,1992,100161708
8557,NIC,Nicaragua,1992,4364514
8558,NLD,Netherlands,1992,15184166
8559,NOR,Norway,1992,4286401
8560,NPL,Nepal,1992,19938322
8561,NRU,Nauru,1992,10030
8562,NZL,New Zealand,1992,3531700
8563,OED,OECD members,1992,1128349539
8564,OMN,Oman,1992,1983272
8565,OSS,Other small states,1992,18156582
8566,PAK,Pakistan,1992,113911126
8567,PAN,Panama,1992,2575949
8568,PER,Peru,1992,22966822
8569,PHL,Philippines,1992,65020124
8570,PLW,Palau,1992,15859
8571,PNG,Papua New Guinea,1992,4836216
8572,POL,Poland,1992,38363667
8573,PRE,Pre-demographic dividend,1992,440397744
8574,PRI,Puerto Rico,1992,3585176
8575,PRK,"Korea, Dem. People's Rep.",1992,20937407
8576,PRT,Portugal,1992,9952494
8577,PRY,Paraguay,1992,4445019
8578,PSS,Pacific island small states,1992,1750932
8579,PST,Post-demographic dividend,1992,977879331
8580,PYF,French Polynesia,1992,207238
8581,QAT,Qatar,1992,495403
8582,ROU,Romania,1992,22794284
8583,RUS,Russian Federation,1992,148538197
8584,RWA,Rwanda,1992,6702239
8585,SAS,South Asia,1992,1184133340
8586,SAU,Saudi Arabia,1992,17282686
8587,SDN,Sudan,1992,21696240
8588,SEN,Senegal,1992,7990090
8589,SGP,Singapore,1992,3230698
8590,SLB,Solomon Islands,1992,330004
8591,SLE,Sierra Leone,1992,4347727
8592,SLV,El Salvador,1992,5416327
8593,SMR,San Marino,1992,24830
8594,SOM,Somalia,1992,7295380
8595,SRB,Serbia,1992,7646424
8596,SSA,Sub-Saharan Africa (excluding high income),1992,538175676
8597,SSD,South Sudan,1992,5305449
8598,SSF,Sub-Saharan Africa,1992,538246439
8599,SST,Small states,1992,26020298
8600,STP,Sao Tome and Principe,1992,124574
8601,SUR,Suriname,1992,420658
8602,SVK,Slovak Republic,1992,5305016
8603,SVN,Slovenia,1992,1996498
8604,SWE,Sweden,1992,8668067
8605,SWZ,Eswatini,1992,866995
8606,SXM,Sint Maarten (Dutch part),1992,30458
8607,SYC,Seychelles,1992,70763
8608,SYR,Syrian Arab Republic,1992,13187669
8609,TCA,Turks and Caicos Islands,1992,13639
8610,TCD,Chad,1992,6356741
8611,TEA,East Asia & Pacific (IDA & IBRD countries),1992,1631566861
8612,TEC,Europe & Central Asia (IDA & IBRD countries),1992,431065585
8613,TGO,Togo,1992,3945902
8614,THA,Thailand,1992,57811025
8615,TJK,Tajikistan,1992,5502490
8616,TKM,Turkmenistan,1992,3899843
8617,TLA,Latin America & the Caribbean (IDA & IBRD countries),1992,442751009
8618,TLS,Timor-Leste,1992,783204
8619,TMN,Middle East & North Africa (IDA & IBRD countries),1992,235665095
8620,TON,Tonga,1992,95398
8621,TSA,South Asia (IDA & IBRD),1992,1184133340
8622,TSS,Sub-Saharan Africa (IDA & IBRD countries),1992,538246439
8623,TTO,Trinidad and Tobago,1992,1236685
8624,TUN,Tunisia,1992,8613855
8625,TUR,Turkey,1992,55748946
8626,TUV,Tuvalu,1992,9110
8627,TZA,Tanzania,1992,26961204
8628,UGA,Uganda,1992,18561668
8629,UKR,Ukraine,1992,52150400
8630,UMC,Upper middle income,1992,2006685047
8631,URY,Uruguay,1992,3154459
8632,USA,United States,1992,256514000
8633,UZB,Uzbekistan,1992,21449000
8634,VCT,St. Vincent and the Grenadines,1992,107941
8635,VEN,"Venezuela, RB",1992,20557694
8636,VGB,British Virgin Islands,1992,18443
8637,VIR,Virgin Islands (U.S.),1992,105712
8638,VNM,Vietnam,1992,70883488
8639,VUT,Vanuatu,1992,155176
8640,WLD,World,1992,5452576967
8641,WSM,Samoa,1992,165490
8642,XKX,Kosovo,1992,1932000
8643,YEM,"Yemen, Rep.",1992,12954157
8644,ZAF,South Africa,1992,38672611
8645,ZMB,Zambia,1992,8451346
8646,ZWE,Zimbabwe,1992,10900511
8647,ARU,Aruba,1993,72495
8648,AFE,Africa Eastern and Southern,1993,331265579
8649,AFG,Afghanistan,1993,15816601
8650,AFW,Africa Western and Central,1993,221754806
8651,AGO,Angola,1993,13075044
8652,ALB,Albania,1993,3227287
8653,AND,Andorra,1993,60974
8654,ARB,Arab World,1993,239243294
8655,ARE,United Arab Emirates,1993,2173135
8656,ARG,Argentina,1993,33970103
8657,ARM,Armenia,1993,3363111
8658,ASM,American Samoa,1993,51025
8659,ATG,Antigua and Barbuda,1993,65777
8660,AUS,Australia,1993,17667000
8661,AUT,Austria,1993,7905633
8662,AZE,Azerbaijan,1993,7494800
8663,BDI,Burundi,1993,5798054
8664,BEL,Belgium,1993,10084475
8665,BEN,Benin,1993,5521761
8666,BFA,Burkina Faso,1993,9552473
8667,BGD,Bangladesh,1993,110350641
8668,BGR,Bulgaria,1993,8472313
8669,BHR,Bahrain,1993,536212
8670,BHS,"Bahamas, The",1993,271065
8671,BIH,Bosnia and Herzegovina,1993,4078940
8672,BLR,Belarus,1993,10239050
8673,BLZ,Belize,1993,197625
8674,BMU,Bermuda,1993,58910
8675,BOL,Bolivia,1993,7312857
8676,BRA,Brazil,1993,156849086
8677,BRB,Barbados,1993,263869
8678,BRN,Brunei Darussalam,1993,281684
8679,BTN,Bhutan,1993,532590
8680,BWA,Botswana,1993,1399110
8681,CAF,Central African Republic,1993,3046148
8682,CAN,Canada,1993,28684764
8683,CEB,Central Europe and the Baltics,1993,110041924
8684,CHE,Switzerland,1993,6938265
8685,CHI,Channel Islands,1993,142407
8686,CHL,Chile,1993,13944934
8687,CHN,China,1993,1178440000
8688,CIV,Cote d'Ivoire,1993,13271638
8689,CMR,Cameroon,1993,12864091
8690,COD,"Congo, Dem. Rep.",1993,38815835
8691,COG,"Congo, Rep.",1993,2559880
8692,COL,Colombia,1993,35091272
8693,COM,Comoros,1993,449270
8694,CPV,Cabo Verde,1993,366057
8695,CRI,Costa Rica,1993,3372298
8696,CSS,Caribbean small states,1993,6170324
8697,CUB,Cuba,1993,10789312
8698,CUW,Curacao,1993,144299
8699,CYM,Cayman Islands,1993,29068
8700,CYP,Cyprus,1993,818750
8701,CZE,Czech Republic,1993,10329855
8702,DEU,Germany,1993,81156363
8703,DJI,Djibouti,1993,618504
8704,DMA,Dominica,1993,70818
8705,DNK,Denmark,1993,5188628
8706,DOM,Dominican Republic,1993,7546467
8707,DZA,Algeria,1993,27635517
8708,EAP,East Asia & Pacific (excluding high income),1993,1674580221
8709,EAR,Early-demographic dividend,1993,2161761687
8710,EAS,East Asia & Pacific,1993,1896190507
8711,ECA,Europe & Central Asia (excluding high income),1993,389516759
8712,ECS,Europe & Central Asia,1993,851973886
8713,ECU,Ecuador,1993,10961460
8714,EGY,"Egypt, Arab Rep.",1993,59880656
8715,EMU,Euro area,1993,315449093
8716,ESP,Spain,1993,39361262
8717,EST,Estonia,1993,1494128
8718,ETH,Ethiopia,1993,53295556
8719,EUU,European Union,1993,424341124
8720,FCS,Fragile and conflict affected situations,1993,480127968
8721,FIN,Finland,1993,5066447
8722,FJI,Fiji,1993,754962
8723,FRA,France,1993,59106758
8724,FRO,Faroe Islands,1993,46277
8725,FSM,"Micronesia, Fed. Sts.",1993,103901
8726,GAB,Gabon,1993,1029769
8727,GBR,United Kingdom,1993,57718614
8728,GEO,Georgia,1993,4911100
8729,GHA,Ghana,1993,16106756
8730,GIB,Gibraltar,1993,28680
8731,GIN,Guinea,1993,6897171
8732,GMB,"Gambia, The",1993,1060861
8733,GNB,Guinea-Bissau,1993,1043421
8734,GNQ,Equatorial Guinea,1993,462637
8735,GRC,Greece,1993,10460415
8736,GRD,Grenada,1993,98234
8737,GRL,Greenland,1993,55200
8738,GTM,Guatemala,1993,9790619
8739,GUM,Guam,1993,139813
8740,GUY,Guyana,1993,754141
8741,HIC,High income,1993,1024551207
8742,HKG,"Hong Kong SAR, China",1993,5901000
8743,HND,Honduras,1993,5394416
8744,HPC,Heavily indebted poor countries (HIPC),1993,387705086
8745,HRV,Croatia,1993,4600463
8746,HTI,Haiti,1993,7460684
8747,HUN,Hungary,1993,10357523
8748,IBD,IBRD only,1993,3636953514
8749,IBT,IDA & IBRD total,1993,4540599237
8750,IDA,IDA total,1993,903645723
8751,IDB,IDA blend,1993,301679823
8752,IDN,Indonesia,1993,190851184
8753,IDX,IDA only,1993,601965900
8754,IMN,Isle of Man,1993,71431
8755,IND,India,1993,927403866
8756,IRL,Ireland,1993,3576261
8757,IRN,"Iran, Islamic Rep.",1993,59723761
8758,IRQ,Iraq,1993,18955087
8759,ISL,Iceland,1993,263725
8760,ISR,Israel,1993,5261000
8761,ITA,Italy,1993,56831821
8762,JAM,Jamaica,1993,2484583
8763,JOR,Jordan,1993,4201559
8764,JPN,Japan,1993,124829000
8765,KAZ,Kazakhstan,1993,16380672
8766,KEN,Kenya,1993,26136217
8767,KGZ,Kyrgyz Republic,1993,4516700
8768,KHM,Cambodia,1993,9970727
8769,KIR,Kiribati,1993,75711
8770,KNA,St. Kitts and Nevis,1993,41141
8771,KOR,"Korea, Rep.",1993,44194628
8772,LAC,Latin America & Caribbean (excluding high income),1993,421995092
8773,LAO,Lao PDR,1993,4619946
8774,LBN,Lebanon,1993,3246129
8775,LBR,Liberia,1993,1976701
8776,LBY,Libya,1993,4755134
8777,LCA,St. Lucia,1993,143402
8778,LCN,Latin America & Caribbean,1993,466082322
8779,LDC,Least developed countries: UN classification,1993,549559275
8780,LIC,Low income,1993,318101755
8781,LIE,Liechtenstein,1993,29987
8782,LKA,Sri Lanka,1993,17924827
8783,LMC,Lower middle income,1993,2143451976
8784,LMY,Low & middle income,1993,4492317295
8785,LSO,Lesotho,1993,1822237
8786,LTE,Late-demographic dividend,1993,1913821985
8787,LTU,Lithuania,1993,3682613
8788,LUX,Luxembourg,1993,397475
8789,LVA,Latvia,1993,2563290
8790,MAC,"Macao SAR, China",1993,370195
8791,MAF,St. Martin (French part),1993,30194
8792,MAR,Morocco,1993,26155204
8793,MCO,Monaco,1993,30145
8794,MDA,Moldova,1993,2973114
8795,MDG,Madagascar,1993,12675469
8796,MDV,Maldives,1993,242596
8797,MEA,Middle East & North Africa,1993,272107854
8798,MEX,Mexico,1993,88625440
8799,MHL,Marshall Islands,1993,49828
8800,MIC,Middle income,1993,4174215540
8801,MKD,North Macedonia,1993,1984024
8802,MLI,Mali,1993,9087173
8803,MLT,Malta,1993,371308
8804,MMR,Myanmar,1993,42889992
8805,MNA,Middle East & North Africa (excluding high income),1993,243429317
8806,MNE,Montenegro,1993,610170
8807,MNG,Mongolia,1993,2263196
8808,MNP,Northern Mariana Islands,1993,45763
8809,MOZ,Mozambique,1993,14370950
8810,MRT,Mauritania,1993,2198538
8811,MUS,Mauritius,1993,1097374
8812,MWI,Malawi,1993,9710335
8813,MYS,Malaysia,1993,19484901
8814,NAC,North America,1993,288662674
8815,NAM,Namibia,1993,1555098
8816,NCL,New Caledonia,1993,184496
8817,NER,Niger,1993,8860297
8818,NGA,Nigeria,1993,102700751
8819,NIC,Nicaragua,1993,4462496
8820,NLD,Netherlands,1993,15290368
8821,NOR,Norway,1993,4311991
8822,NPL,Nepal,1993,20489973
8823,NRU,Nauru,1993,10287
8824,NZL,New Zealand,1993,3572200
8825,OED,OECD members,1993,1138362949
8826,OMN,Oman,1993,2072106
8827,OSS,Other small states,1993,18476080
8828,PAK,Pakistan,1993,117086680
8829,PAN,Panama,1993,2629584
8830,PER,Peru,1993,23408135
8831,PHL,Philippines,1993,66593904
8832,PLW,Palau,1993,16285
8833,PNG,Papua New Guinea,1993,4949053
8834,POL,Poland,1993,38461408
8835,PRE,Pre-demographic dividend,1993,453849671
8836,PRI,Puerto Rico,1993,3615497
8837,PRK,"Korea, Dem. People's Rep.",1993,21265832
8838,PRT,Portugal,1993,9964675
8839,PRY,Paraguay,1993,4555518
8840,PSS,Pacific island small states,1993,1782085
